,user,item,date,rating
816,2594485,442883,2012-12-28,2
817,80353,423059,2010-05-22,5
818,560491,423059,2010-05-31,5
819,156034,268952,2007-12-04,5
820,242729,260237,2007-10-24,5
821,422893,239442,2007-09-09,4
822,324390,239442,2007-11-07,5
823,628779,286579,2008-09-18,5
824,43083,286579,2010-02-24,4
825,130819,362496,2010-03-28,5
826,252632,362496,2010-04-15,5
827,158086,362496,2011-10-02,5
828,2001100440,179682,2016-07-24,5
829,383346,226122,2007-07-29,4
830,1366254,166180,2009-10-22,4
831,876385,166180,2011-12-22,4
832,43642,166180,2007-01-20,4
833,9580,166180,2007-10-11,5
834,499411,166180,2007-10-28,5
835,241499,166180,2008-12-26,4
836,1347293,166180,2009-08-09,5
837,383346,304710,2008-06-12,5
838,207616,304710,2008-06-16,5
839,1087830,266523,2009-08-27,5
840,1803347961,511933,2014-11-15,4
841,377161,416835,2010-03-20,5
842,2207322,416835,2013-07-12,5
843,354675,416835,2013-07-15,5
844,138686,416835,2014-06-14,5
845,305531,416835,2014-11-16,5
846,280271,416835,2015-01-18,5
847,226863,416835,2015-02-01,5
848,128473,416835,2015-02-24,5
849,2000238883,416835,2015-05-31,5
850,2000266101,416835,2015-06-13,5
851,2000386747,416835,2015-08-05,4
852,2000456139,416835,2015-09-06,5
853,1803259209,416835,2015-10-23,3
854,2000781561,416835,2015-12-28,0
855,647048,416835,2016-05-04,5
856,2001126828,416835,2016-08-13,4
857,2001316909,416835,2016-12-23,0
858,2001332339,416835,2017-01-01,5
859,2001297534,416835,2017-04-22,5
860,2001549544,416835,2017-05-22,5
861,2001602042,416835,2017-06-27,0
862,2001134836,416835,2017-07-30,5
863,2001669802,416835,2017-08-13,5
864,2001689825,416835,2017-08-27,5
865,2000975403,416835,2017-09-29,5
866,2001762829,416835,2017-10-23,5
867,2001777046,416835,2017-11-04,5
868,250443,416835,2017-11-12,5
869,2002151910,416835,2018-05-14,5
870,2000063557,416835,2018-07-04,5
871,223979,65483,2008-08-24,5
872,383346,250276,2007-09-10,5
873,226066,250276,2007-10-19,5
874,61660,250276,2008-01-08,5
875,49561,250276,2008-01-12,5
876,431813,250276,2008-05-27,5
877,80353,250276,2008-05-30,5
878,552613,250276,2008-06-06,5
879,330545,250276,2008-06-09,5
880,644902,250276,2008-07-08,5
881,803511,250276,2008-07-08,5
882,144490,250276,2008-07-10,4
883,599450,250276,2009-09-10,5
884,158086,250276,2010-06-06,5
885,486648,250276,2011-06-21,5
886,86498,89967,2004-09-02,5
887,498271,65098,2011-08-28,5
888,1925885,522939,2015-08-05,5
889,37449,55806,2003-10-02,5
890,536463,113658,2009-03-22,5
891,145352,210661,2007-03-11,5
892,169969,210661,2007-05-29,5
893,358796,210661,2007-10-02,5
894,37449,210661,2008-01-02,5
895,382071,210661,2008-02-14,4
896,128473,210661,2008-02-15,5
897,204024,210661,2008-02-23,4
898,171790,210661,2008-07-28,4
899,230860,210661,2011-04-15,4
900,1072593,373046,2010-05-04,5
901,226863,445921,2011-01-15,5
902,1902520,445921,2012-01-12,5
903,383346,445921,2012-01-28,5
904,204024,274548,2008-01-12,4
905,1335104,246275,2009-07-25,5
906,179133,246275,2010-07-19,5
907,1072593,246275,2011-04-11,5
908,324136,214824,2007-07-14,5
909,131674,214824,2008-08-28,4
910,344231,282170,2008-04-03,5
911,1072593,282170,2011-03-08,5
912,58931,269280,2007-12-03,5
913,336058,269280,2008-12-26,4
914,8688,248572,2007-10-12,5
915,408454,248572,2007-12-04,4
916,64625,248572,2007-12-09,5
917,742479,248572,2008-06-06,5
918,129958,248572,2009-08-17,5
919,427184,33847,2008-04-12,5
920,422893,224746,2007-05-31,4
921,223979,40271,2008-04-21,5
922,422893,254932,2007-09-29,4
923,470924,216891,2007-03-24,5
924,21297,216891,2009-01-18,5
925,447742,216891,2009-06-14,5
926,226372,216891,2010-11-27,5
927,1888101,216891,2011-04-19,5
928,865818,216891,2011-06-14,5
929,280166,216891,2011-07-08,5
930,381722,216891,2012-11-07,0
931,539686,216891,2012-11-12,5
932,1216386,216891,2013-02-12,5
933,226863,216891,2013-02-16,5
934,343262,216891,2013-08-22,5
935,56084,216891,2013-12-16,5
936,406741,216891,2014-01-13,4
937,1245343,216891,2014-11-03,5
938,422893,216271,2008-04-06,4
939,128473,216271,2008-06-18,5
940,383346,216271,2008-07-20,5
941,351811,220201,2007-04-23,5
942,305531,220201,2007-09-03,5
943,428885,220201,2008-06-26,5
944,461834,220201,2008-06-27,5
945,599450,220201,2008-06-30,5
946,130663,220201,2008-07-02,5
947,182010,173889,2006-06-27,5
948,80353,173889,2006-07-03,5
949,83093,173889,2006-07-12,5
950,223979,173889,2006-07-16,5
951,88099,173889,2009-03-27,5
952,21752,58945,2003-05-11,4
953,57695,58945,2005-12-07,5
954,972634,58945,2009-05-30,5
955,58104,264909,2007-12-03,5
956,498271,450575,2013-06-26,4
957,61569,377167,2009-07-08,5
958,517443,377167,2009-09-16,5
959,383346,291778,2011-02-13,5
960,179133,242928,2008-06-10,4
961,143318,64464,2009-01-14,4
962,486725,64464,2009-04-10,5
963,107308,67680,2004-07-29,5
964,55380,67680,2006-07-18,5
965,8688,67680,2007-03-10,5
966,274893,67680,2009-02-02,5
967,1701315,443197,2011-10-28,5
968,94618,62607,2003-09-04,5
969,60221,62607,2004-05-23,5
970,28177,62607,2009-07-27,5
971,337668,225983,2007-06-17,5
972,324390,225983,2007-06-19,4
973,431813,225983,2007-06-21,4
974,329769,225983,2007-06-24,5
975,220166,225983,2007-06-24,4
976,17803,225983,2007-06-24,4
977,145489,225983,2007-06-25,5
978,86512,225983,2008-03-28,4
979,852269,225983,2008-12-22,4
980,43083,225983,2009-12-30,3
981,182809,277152,2008-11-24,5
982,2000838964,277152,2018-01-26,4
983,21752,114420,2007-08-28,5
984,89831,314717,2008-07-22,5
985,1132954,314717,2009-11-10,0
986,305531,216034,2007-03-13,5
987,547943,216034,2007-07-31,5
988,520150,216034,2007-08-19,4
989,125388,216034,2007-08-25,5
990,422893,216034,2007-08-26,5
991,74281,216034,2007-10-17,5
992,60992,216034,2008-01-27,5
993,237438,216034,2008-04-12,5
994,628696,216034,2008-04-20,0
995,383346,216034,2008-05-03,5
996,894377,216034,2009-06-07,5
997,449929,216034,2009-10-30,5
998,56003,216034,2010-06-19,5
999,599450,216034,2010-06-20,5
1000,498271,216034,2010-06-21,5
1001,61660,216034,2010-06-21,5
1002,1935655,216034,2011-06-19,5
1003,67656,255331,2007-11-18,5
1004,305147,255331,2008-01-27,5
1005,324390,255331,2008-01-30,4
1006,383346,255331,2008-04-30,4
1007,496803,456419,2011-06-02,5
1008,101823,144298,2005-11-30,5
1009,241882,144298,2005-12-20,5
1010,251389,144298,2006-02-09,5
1011,60992,144298,2009-04-19,3
1012,96177,238973,2009-09-08,5
1013,39762,160184,2007-05-05,5
1014,47559,160184,2007-06-03,4
1015,182010,160184,2007-06-08,5
1016,130663,160184,2007-06-13,4
1017,145489,160184,2007-06-19,4
1018,57695,160184,2007-07-02,5
1019,422893,160184,2007-08-12,3
1020,80353,310386,2008-06-24,5
1021,143721,310386,2008-06-26,5
1022,61660,310386,2008-06-27,5
1023,482933,310386,2008-06-27,5
1024,130819,310386,2008-07-01,5
1025,222139,310386,2008-07-03,5
1026,55221,162171,2006-04-19,4
1027,169969,162171,2006-04-27,5
1028,141293,162171,2006-04-28,5
1029,383346,162171,2007-06-13,4
1030,145489,162171,2007-06-19,5
1031,80353,162171,2007-06-27,5
1032,248023,162171,2007-08-18,5
1033,431813,162171,2007-12-26,5
1034,491095,162171,2008-01-18,5
1035,203325,162171,2011-03-02,5
1036,144204,163247,2008-04-01,5
1037,1143259,226113,2009-06-07,5
1038,143977,91804,2004-06-01,0
1039,542891,382429,2009-07-23,5
1040,756031,382429,2009-07-29,5
1041,246936,382429,2009-07-30,5
1042,1348819,382429,2009-08-11,5
1043,403281,382429,2009-10-20,5
1044,2178,236936,2007-07-15,4
1045,27395,382429,2009-07-22,5
1046,1056692,382429,2010-02-04,5
1047,257993,80059,2007-12-31,5
1048,124249,149132,2007-01-02,5
1049,668331,164903,2008-03-12,5
1050,1487621,345528,2009-12-17,5
1051,182010,234922,2007-06-28,5
1052,8688,234922,2007-06-30,5
1053,383346,234922,2007-12-14,5
1054,498271,234922,2008-07-31,5
1055,227978,234922,2011-02-03,5
1056,171790,430398,2011-06-06,5
1057,135470,430398,2011-06-07,3
1058,383346,430398,2010-07-04,5
1059,450004,430398,2011-05-27,3
1060,60486,222563,2008-12-23,4
1061,179133,222563,2014-04-18,5
1062,422893,45767,2007-10-07,4
1063,465056,253727,2007-09-24,5
1064,258285,253727,2007-09-28,4
1065,383346,253727,2007-10-01,4
1066,422893,253727,2007-10-28,5
1067,359220,253727,2007-12-25,4
1068,324390,253727,2008-01-26,5
1069,89831,253727,2008-03-02,5
1070,47559,228631,2007-06-21,0
1071,20480,322111,2009-05-27,5
1072,69838,100882,2005-05-20,4
1073,383853,183660,2008-09-11,4
1074,464080,391956,2009-10-01,5
1075,74281,391956,2009-10-06,5
1076,779699,391956,2009-10-07,4
1077,593513,391956,2009-10-14,5
1078,284180,391956,2009-12-06,5
1079,383853,391956,2010-01-10,5
1080,158086,391956,2010-02-21,5
1081,60716,391956,2011-10-03,5
1082,599450,249470,2008-05-04,5
1083,383346,249470,2010-05-04,5
1084,305531,215229,2007-03-09,5
1085,128473,215229,2007-04-04,5
1086,341142,215229,2007-04-17,4
1087,351811,215229,2007-04-22,5
1088,102058,215229,2008-02-06,5
1089,226066,215229,2008-03-02,5
1090,58104,215229,2008-04-13,5
1091,88099,215229,2008-04-26,5
1092,756031,215229,2008-05-06,5
1093,446523,215229,2008-05-27,5
1094,469903,215229,2008-05-30,5
1095,89831,215229,2008-07-17,5
1096,464080,215229,2008-09-02,5
1097,526666,215229,2009-05-13,5
1098,107135,517501,2014-09-22,5
1099,499854,227220,2007-06-03,2
1100,720912,209078,2010-01-31,4
1101,175492,99561,2009-10-26,5
1102,96177,340206,2008-12-10,5
1103,422893,258651,2007-10-19,5
1104,324390,258651,2007-10-20,5
1105,86512,258651,2008-02-17,4
1106,141293,258651,2008-02-22,4
1107,498271,355046,2009-09-27,5
1108,1077173,355046,2012-09-06,0
1109,1961327,277266,2011-07-19,5
1110,491095,324268,2008-09-10,5
1111,679953,324268,2008-10-01,5
1112,305531,324268,2008-10-16,5
1113,88099,324268,2008-12-31,5
1114,226863,324268,2009-01-08,5
1115,92006,324268,2009-04-16,5
1116,269521,171497,2006-06-13,4
1117,209747,252232,2009-02-04,5
1118,47888,183097,2006-08-26,4
1119,54678,183097,2006-09-13,5
1120,378488,183097,2006-12-23,5
1121,219942,183097,2007-07-30,5
1122,446523,328104,2009-03-10,5
1123,58104,162785,2006-04-11,5
1124,124249,162785,2006-07-08,4
1125,45165,26298,2002-06-20,5
1126,23927,26298,2002-10-24,5
1127,354689,26298,2006-11-06,5
1128,229850,26298,2007-08-20,5
1129,1105828,130977,2008-12-31,1
1130,383346,130977,2011-12-18,5
1131,37449,431978,2012-03-31,5
1132,537179,330609,2008-10-29,5
1133,383346,330609,2008-11-15,5
1134,96177,330609,2008-11-30,5
1135,296027,330609,2008-12-16,5
1136,346860,330609,2009-08-24,5
1137,37305,271402,2007-12-27,5
1138,383346,342050,2013-03-11,5
1139,482376,342050,2013-08-09,5
1140,333153,118260,2008-03-13,5
1141,307338,111930,2006-04-01,5
1142,115758,111930,2006-05-23,5
1143,129201,111930,2006-07-13,5
1144,8688,111930,2007-11-02,5
1145,169969,111930,2007-12-31,5
1146,58104,111930,2011-11-09,5
1147,305531,322729,2008-11-05,5
1148,131674,322729,2008-11-07,5
1149,679953,322729,2008-12-17,5
1150,383346,322729,2008-12-29,5
1151,169430,322729,2011-09-16,5
1152,498271,322729,2012-01-17,5
1153,1800054678,476715,2014-03-06,4
1154,80998,329774,2008-11-27,5
1155,80353,329774,2009-06-10,5
1156,852554,329774,2010-07-02,5
1157,227978,329774,2016-07-27,5
1158,1072593,346770,2011-09-04,5
1159,56112,173555,2006-06-18,5
1160,58104,173555,2006-06-19,5
1161,182010,173555,2006-06-20,5
1162,88099,173555,2006-06-22,5
1163,257993,173555,2006-06-22,5
1164,157425,173555,2006-06-29,5
1165,219942,173555,2006-07-01,5
1166,431813,277390,2008-01-21,5
1167,383346,277390,2009-04-08,5
1168,135269,114084,2005-06-15,4
1169,422893,147397,2009-01-26,3
1170,222564,142687,2007-04-13,3
1171,220868,199775,2006-12-09,4
1172,330545,254519,2009-03-30,5
1173,207414,116563,2008-07-29,1
1174,86512,259226,2008-03-03,5
1175,182010,58559,2005-10-05,5
1176,6258,58559,2003-04-18,5
1177,65197,58559,2005-10-01,5
1178,209747,58559,2005-10-03,5
1179,149363,58559,2005-10-09,5
1180,160981,58559,2005-10-13,2
1181,200741,58559,2006-02-18,1
1182,220166,58559,2007-06-01,3
1183,278274,58559,2009-07-04,1
1184,1870288,58559,2011-03-30,0
1185,2123645,58559,2017-05-01,3
1186,382071,210451,2007-10-01,3
1187,431813,210451,2007-10-18,5
1188,169969,164183,2006-04-14,5
1189,305531,164183,2006-08-08,5
1190,1535,164183,2007-09-13,3
1191,41984,164183,2007-09-21,5
1192,43642,114396,2005-04-23,4
1193,428885,230684,2007-06-19,5
1194,655596,230684,2008-11-17,0
1195,58104,422928,2010-06-18,5
1196,93446,215764,2007-03-14,5
1197,566011,318784,2008-10-23,5
1198,534623,80143,2008-01-27,5
1199,135470,262145,2008-11-30,3
1200,1925885,501854,2013-10-10,5
1201,462861,501854,2014-11-16,1
1202,803511,362223,2009-03-28,5
1203,227978,362223,2009-04-08,5
1204,498271,362223,2009-07-08,5
1205,383346,362223,2009-08-07,4
1206,42636,16700,2003-10-29,5
1207,126104,16700,2004-09-02,5
1208,46660,16700,2005-07-24,5
1209,1007972,16700,2008-10-29,0
1210,450004,16700,2011-07-21,5
1211,2000954412,16700,2016-04-02,1
1212,131674,326846,2009-03-08,5
1213,498271,396000,2009-11-16,4
1214,60992,396000,2010-01-27,5
1215,131674,199533,2008-01-06,5
1216,305531,199533,2013-12-22,5
1217,145489,184631,2007-07-13,5
1218,383346,184631,2007-07-17,5
1219,246844,184631,2008-06-25,4
1220,324390,184631,2008-06-25,5
1221,207616,184631,2008-06-26,5
1222,61660,184631,2008-06-27,5
1223,113941,184631,2008-07-01,5
1224,130663,184631,2008-07-06,5
1225,131674,184631,2008-07-06,5
1226,244082,184631,2008-07-21,5
1227,351811,184631,2008-08-06,5
1228,274893,184631,2009-03-17,5
1229,227978,184631,2009-07-08,5
1230,226863,184631,2011-03-15,5
1231,526666,184631,2012-02-20,5
1232,89831,147338,2005-12-11,5
1233,538524,250009,2008-08-30,5
1234,37713,139587,2006-01-07,5
1235,209747,330091,2008-10-23,5
1236,143721,330091,2009-01-13,5
1237,491095,330091,2009-06-02,5
1238,485109,330091,2009-07-15,5
1239,212609,330091,2009-12-25,5
1240,498271,330091,2010-03-18,5
1241,498271,508443,2013-11-12,5
1242,400708,508443,2014-02-04,5
1243,52448,37791,2003-04-10,5
1244,8688,199170,2007-05-18,5
1245,305531,199170,2007-05-28,5
1246,209747,199170,2007-08-13,5
1247,125388,199170,2007-08-25,5
1248,351811,199170,2007-10-02,5
1249,538524,199170,2008-02-23,5
1250,143318,199170,2008-05-01,5
1251,285039,199170,2008-05-11,4
1252,1168939,199170,2010-09-03,3
1253,593927,367137,2010-11-20,4
1254,227978,507169,2014-05-08,5
1255,422893,376402,2009-07-12,4
1256,356062,225318,2007-05-08,5
1257,158086,460774,2011-10-16,5
1258,17803,460774,2011-10-19,5
1259,227978,460774,2011-10-28,5
1260,296809,262944,2007-11-21,4
1261,226066,262944,2007-11-24,3
1262,351811,300883,2008-08-08,5
1263,498271,265951,2009-03-21,5
1264,227978,43474,2009-07-28,5
1265,80353,305756,2008-05-29,5
1266,383346,305756,2008-05-29,5
1267,324390,305756,2008-06-25,5
1268,169430,305756,2008-07-01,0
1269,169969,174297,2006-10-08,5
1270,86512,174297,2007-09-27,5
1271,705795,174297,2010-01-03,5
1272,179133,174297,2010-04-02,5
1273,450004,174297,2011-06-25,5
1274,223456,195685,2007-07-14,5
1275,1022504,195685,2011-11-29,5
1276,2180109,195685,2012-02-11,5
1277,2001699808,195685,2017-11-06,5
1278,383346,236109,2011-03-23,5
1279,17803,211060,2007-02-14,5
1280,305531,211060,2007-02-17,5
1281,58104,211060,2007-02-19,5
1282,8688,211060,2007-04-16,5
1283,128473,211060,2007-04-23,5
1284,145489,211060,2007-06-14,5
1285,383346,211060,2007-06-27,5
1286,57400,211060,2007-07-30,5
1287,61660,211060,2008-03-05,5
1288,113941,211060,2008-04-02,5
1289,230860,211060,2008-04-27,5
1290,217665,211060,2008-07-09,5
1291,52448,63769,2003-06-18,5
1292,223979,63769,2008-10-11,5
1293,8688,185411,2007-11-30,5
1294,457690,185411,2008-03-13,4
1295,92006,322532,2009-05-30,5
1296,58104,322532,2009-06-02,5
1297,223979,340955,2008-12-05,5
1298,77146,340955,2009-07-13,2
1299,195589,340955,2009-10-20,5
1300,383346,279303,2008-01-18,5
1301,154026,65909,2006-11-17,4
1302,465829,65909,2007-05-24,5
1303,204024,65909,2008-11-08,4
1304,1449421,407705,2010-01-11,5
1305,485109,407705,2010-04-12,5
1306,227978,407705,2010-04-16,5
1307,1187404,407705,2011-03-17,5
1308,656305,164253,2008-12-07,5
1309,1275097,164253,2009-05-22,0
1310,86512,213053,2008-03-11,5
1311,383346,213053,2007-07-19,5
1312,281399,321212,2009-02-02,5
1313,383346,321212,2009-05-03,5
1314,209747,213053,2007-04-20,5
1315,374416,213053,2007-05-30,5
1316,61660,213053,2007-06-03,5
1317,324390,213053,2008-04-26,5
1318,1275931,213053,2009-05-23,5
1319,452355,213053,2013-01-03,5
1320,37779,77800,2004-10-04,5
1321,177182,77800,2004-11-29,5
1322,164573,77800,2004-12-24,5
1323,153049,77800,2006-01-19,5
1324,149363,77800,2006-06-17,5
1325,282745,77800,2006-10-17,5
1326,309089,77800,2006-11-25,4
1327,401564,77800,2006-12-26,5
1328,372454,77800,2006-12-27,4
1329,165263,77800,2007-11-25,5
1330,39301,77800,2007-12-24,5
1331,209983,77800,2009-01-01,5
1332,817017,77800,2009-12-01,5
1333,121185,77800,2009-12-26,4
1334,1255291,77800,2011-11-20,4
1335,576273,77800,2011-12-18,5
1336,1580637,77800,2013-12-25,5
1337,498271,347791,2012-06-29,5
1338,439066,379190,2010-07-24,5
1339,383346,353387,2009-03-08,5
1340,496803,353387,2009-05-03,3
1341,486725,353387,2010-06-21,4
1342,1072593,353387,2010-07-29,5
1343,560491,353387,2010-08-01,5
1344,309630,353387,2010-10-21,5
1345,599450,353387,2012-12-23,5
1346,383346,316084,2011-01-08,4
1347,679953,433355,2011-04-23,5
1348,382071,280954,2008-02-21,5
1349,258285,280954,2008-04-04,5
1350,383346,280954,2009-05-09,5
1351,1072593,280954,2009-06-24,5
1352,227978,280954,2009-07-26,5
1353,324390,280954,2010-01-25,5
1354,383346,369072,2009-06-10,5
1355,789516,290578,2008-04-05,4
1356,131674,305152,2008-06-09,4
1357,837251,305152,2008-06-13,5
1358,102058,305152,2008-06-30,4
1359,461834,305152,2010-02-17,4
1360,169969,147538,2005-12-11,5
1361,163112,224745,2007-07-22,5
1362,37305,334394,2009-01-18,5
1363,383346,334394,2009-01-23,5
1364,498271,334394,2010-12-03,5
1365,311199,127375,2006-04-23,5
1366,207176,127375,2006-10-30,5
1367,54678,127375,2008-09-25,5
1368,2000436361,179682,2015-08-28,5
1369,285039,179682,2006-08-04,4
1370,157425,179682,2008-08-17,5
1371,131674,179682,2008-08-24,5
1372,1630213,179682,2012-09-21,5
1373,2958545,179682,2013-08-25,5
1374,2001153646,179682,2016-09-03,5
1375,101186,36020,2003-08-26,5
1376,125388,36020,2006-12-28,5
1377,95743,36020,2008-05-12,5
1378,209747,320268,2008-11-14,5
1379,431813,320268,2008-12-05,5
1380,538524,245069,2007-09-15,5
1381,383346,245069,2008-09-01,4
1382,383346,118740,2010-11-28,5
1383,169430,217549,2007-03-21,5
1384,296027,217549,2007-09-11,5
1385,383346,217549,2007-10-11,5
1386,128473,217549,2008-09-19,5
1387,61660,217549,2008-10-06,5
1388,431813,271411,2008-01-06,3
1389,296027,219437,2007-04-02,4
1390,383346,219437,2007-07-25,5
1391,113941,219437,2008-03-22,5
1392,131674,219437,2008-09-17,5
1393,296027,276593,2008-02-03,5
1394,74281,276593,2008-11-04,5
1395,89549,276593,2009-01-06,5
1396,226863,276593,2009-01-15,5
1397,166642,276593,2009-03-17,5
1398,125388,276593,2010-07-10,5
1399,4500,269785,2008-01-22,5
1400,222139,269785,2008-06-08,5
1401,207616,269785,2008-06-09,5
1402,171790,269785,2008-06-11,5
1403,337120,269785,2008-06-15,5
1404,463858,269785,2008-06-17,5
1405,61660,269785,2008-06-17,5
1406,296027,269785,2008-06-17,5
1407,383346,269785,2008-06-18,0
1408,17803,269785,2008-07-07,4
1409,461834,251020,2007-10-21,5
1410,88099,251020,2007-11-04,4
1411,330545,251020,2008-01-18,4
1412,17803,251020,2010-06-06,0
1413,498271,251020,2010-06-24,5
1414,128473,456586,2011-10-19,5
1415,424680,456586,2011-10-21,5
1416,43083,286717,2010-04-01,4
1417,316094,180077,2007-07-07,4
1418,8688,180077,2007-08-24,5
1419,422893,180077,2007-09-07,4
1420,47907,180077,2007-09-10,5
1421,209747,180077,2008-10-15,5
1422,86498,72979,2005-09-07,5
1423,56112,292678,2010-02-07,5
1424,17803,433515,2012-08-01,5
1425,28177,116132,2012-03-27,5
1426,280271,116132,2014-04-21,5
1427,305531,433515,2013-10-30,5
1428,1072593,101117,2012-12-07,5
1429,141293,101117,2004-11-14,5
1430,37636,101117,2004-11-30,5
1431,172369,101117,2006-04-25,5
1432,116371,101117,2006-12-10,5
1433,125388,101117,2007-02-24,5
1434,457829,101117,2007-03-25,5
1435,329618,101117,2007-07-19,5
1436,520150,101117,2007-07-24,4
1437,55221,101117,2010-05-25,4
1438,165217,279468,2011-03-28,0
1439,37305,261770,2007-11-06,5
1440,324390,218396,2007-06-20,5
1441,209747,327232,2008-11-11,5
1442,158086,327232,2008-11-12,5
1443,537179,327232,2008-11-18,5
1444,80998,327232,2008-11-24,5
1445,226863,327232,2008-11-30,5
1446,383346,327232,2008-12-05,5
1447,121185,327232,2009-09-20,5
1448,2001586021,327232,2017-06-16,4
1449,166642,192813,2007-01-25,5
1450,356062,192813,2007-04-05,5
1451,383346,192813,2008-04-25,4
