,item,score,user,rank,Algorithm
821,215229,13.0,35526,22,popular
822,229164,13.0,35526,23,popular
823,240135,13.0,35526,24,popular
824,249052,13.0,35526,25,popular
825,280658,13.0,35526,26,popular
826,123820,12.0,35526,27,popular
827,176671,12.0,35526,28,popular
828,184631,12.0,35526,29,popular
829,212632,12.0,35526,30,popular
830,250163,12.0,35526,31,popular
831,250822,12.0,35526,32,popular
832,272173,12.0,35526,33,popular
833,277907,12.0,35526,34,popular
834,307684,12.0,35526,35,popular
835,423600,12.0,35526,36,popular
836,18458,11.0,35526,37,popular
837,29570,11.0,35526,38,popular
838,116195,11.0,35526,39,popular
839,155047,11.0,35526,40,popular
840,163484,11.0,35526,41,popular
841,163971,11.0,35526,42,popular
842,178002,11.0,35526,43,popular
843,213195,11.0,35526,44,popular
844,217536,11.0,35526,45,popular
845,228520,11.0,35526,46,popular
846,250284,11.0,35526,47,popular
847,250673,11.0,35526,48,popular
848,284323,11.0,35526,49,popular
849,370031,11.0,35526,50,popular
850,66947,23.0,135470,1,popular
851,176535,23.0,135470,2,popular
852,170262,22.0,135470,3,popular
853,172700,20.0,135470,4,popular
854,60506,19.0,135470,5,popular
855,199299,18.0,135470,6,popular
856,232918,18.0,135470,7,popular
857,110156,17.0,135470,8,popular
858,269750,16.0,135470,9,popular
859,284512,16.0,135470,10,popular
860,64915,15.0,135470,11,popular
861,59043,14.0,135470,12,popular
862,59148,14.0,135470,13,popular
863,62275,14.0,135470,14,popular
864,162998,14.0,135470,15,popular
865,166284,14.0,135470,16,popular
866,166675,13.0,135470,17,popular
867,171867,13.0,135470,18,popular
868,173567,13.0,135470,19,popular
869,178156,13.0,135470,20,popular
870,213057,13.0,135470,21,popular
871,215229,13.0,135470,22,popular
872,229164,13.0,135470,23,popular
873,249052,13.0,135470,24,popular
874,280658,13.0,135470,25,popular
875,123820,12.0,135470,26,popular
876,176671,12.0,135470,27,popular
877,184631,12.0,135470,28,popular
878,212632,12.0,135470,29,popular
879,250163,12.0,135470,30,popular
880,277907,12.0,135470,31,popular
881,307684,12.0,135470,32,popular
882,15420,11.0,135470,33,popular
883,18458,11.0,135470,34,popular
884,29570,11.0,135470,35,popular
885,116195,11.0,135470,36,popular
886,155047,11.0,135470,37,popular
887,163484,11.0,135470,38,popular
888,163971,11.0,135470,39,popular
889,178002,11.0,135470,40,popular
890,213195,11.0,135470,41,popular
891,217536,11.0,135470,42,popular
892,228520,11.0,135470,43,popular
893,250284,11.0,135470,44,popular
894,250673,11.0,135470,45,popular
895,284323,11.0,135470,46,popular
896,88364,10.0,135470,47,popular
897,98221,10.0,135470,48,popular
898,171865,10.0,135470,49,popular
899,174274,10.0,135470,50,popular
900,66947,23.0,324390,1,popular
901,176535,23.0,324390,2,popular
902,170262,22.0,324390,3,popular
903,172700,20.0,324390,4,popular
904,232918,18.0,324390,5,popular
905,110156,17.0,324390,6,popular
906,167763,16.0,324390,7,popular
907,284512,16.0,324390,8,popular
908,264072,15.0,324390,9,popular
909,59043,14.0,324390,10,popular
910,59148,14.0,324390,11,popular
911,62275,14.0,324390,12,popular
912,162998,14.0,324390,13,popular
913,166284,14.0,324390,14,popular
914,171867,13.0,324390,15,popular
915,178156,13.0,324390,16,popular
916,213057,13.0,324390,17,popular
917,215229,13.0,324390,18,popular
918,229164,13.0,324390,19,popular
919,240135,13.0,324390,20,popular
920,249052,13.0,324390,21,popular
921,123820,12.0,324390,22,popular
922,250163,12.0,324390,23,popular
923,272173,12.0,324390,24,popular
924,277907,12.0,324390,25,popular
925,307684,12.0,324390,26,popular
926,423600,12.0,324390,27,popular
927,15420,11.0,324390,28,popular
928,18458,11.0,324390,29,popular
929,29570,11.0,324390,30,popular
930,116195,11.0,324390,31,popular
931,155047,11.0,324390,32,popular
932,163484,11.0,324390,33,popular
933,178002,11.0,324390,34,popular
934,213195,11.0,324390,35,popular
935,228520,11.0,324390,36,popular
936,250284,11.0,324390,37,popular
937,250673,11.0,324390,38,popular
938,284323,11.0,324390,39,popular
939,370031,11.0,324390,40,popular
940,88364,10.0,324390,41,popular
941,98221,10.0,324390,42,popular
942,171865,10.0,324390,43,popular
943,174274,10.0,324390,44,popular
944,197977,10.0,324390,45,popular
945,211811,10.0,324390,46,popular
946,214514,10.0,324390,47,popular
947,216034,10.0,324390,48,popular
948,231025,10.0,324390,49,popular
949,243106,10.0,324390,50,popular
950,66947,23.0,1535,1,popular
951,176535,23.0,1535,2,popular
952,170262,22.0,1535,3,popular
953,172700,20.0,1535,4,popular
954,60506,19.0,1535,5,popular
955,199299,18.0,1535,6,popular
956,232918,18.0,1535,7,popular
957,110156,17.0,1535,8,popular
958,167763,16.0,1535,9,popular
959,269750,16.0,1535,10,popular
960,284512,16.0,1535,11,popular
961,64915,15.0,1535,12,popular
962,264072,15.0,1535,13,popular
963,59043,14.0,1535,14,popular
964,59148,14.0,1535,15,popular
965,62275,14.0,1535,16,popular
966,162998,14.0,1535,17,popular
967,166284,14.0,1535,18,popular
968,250764,14.0,1535,19,popular
969,166675,13.0,1535,20,popular
970,171867,13.0,1535,21,popular
971,173567,13.0,1535,22,popular
972,178156,13.0,1535,23,popular
973,213057,13.0,1535,24,popular
974,215229,13.0,1535,25,popular
975,229164,13.0,1535,26,popular
976,240135,13.0,1535,27,popular
977,249052,13.0,1535,28,popular
978,280658,13.0,1535,29,popular
979,123820,12.0,1535,30,popular
980,176671,12.0,1535,31,popular
981,184631,12.0,1535,32,popular
982,212632,12.0,1535,33,popular
983,250163,12.0,1535,34,popular
984,250822,12.0,1535,35,popular
985,272173,12.0,1535,36,popular
986,277907,12.0,1535,37,popular
987,307684,12.0,1535,38,popular
988,423600,12.0,1535,39,popular
989,15420,11.0,1535,40,popular
990,18458,11.0,1535,41,popular
991,29570,11.0,1535,42,popular
992,116195,11.0,1535,43,popular
993,155047,11.0,1535,44,popular
994,163484,11.0,1535,45,popular
995,163971,11.0,1535,46,popular
996,178002,11.0,1535,47,popular
997,213195,11.0,1535,48,popular
998,217536,11.0,1535,49,popular
999,228520,11.0,1535,50,popular
1000,66947,23.0,169430,1,popular
1001,176535,23.0,169430,2,popular
1002,170262,22.0,169430,3,popular
1003,172700,20.0,169430,4,popular
1004,60506,19.0,169430,5,popular
1005,199299,18.0,169430,6,popular
1006,167763,16.0,169430,7,popular
1007,269750,16.0,169430,8,popular
1008,284512,16.0,169430,9,popular
1009,64915,15.0,169430,10,popular
1010,264072,15.0,169430,11,popular
1011,59148,14.0,169430,12,popular
1012,62275,14.0,169430,13,popular
1013,162998,14.0,169430,14,popular
1014,166284,14.0,169430,15,popular
1015,250764,14.0,169430,16,popular
1016,166675,13.0,169430,17,popular
1017,171867,13.0,169430,18,popular
1018,173567,13.0,169430,19,popular
1019,178156,13.0,169430,20,popular
1020,213057,13.0,169430,21,popular
1021,215229,13.0,169430,22,popular
1022,229164,13.0,169430,23,popular
1023,240135,13.0,169430,24,popular
1024,123820,12.0,169430,25,popular
1025,176671,12.0,169430,26,popular
1026,184631,12.0,169430,27,popular
1027,212632,12.0,169430,28,popular
1028,250822,12.0,169430,29,popular
1029,272173,12.0,169430,30,popular
1030,307684,12.0,169430,31,popular
1031,423600,12.0,169430,32,popular
1032,15420,11.0,169430,33,popular
1033,18458,11.0,169430,34,popular
1034,29570,11.0,169430,35,popular
1035,116195,11.0,169430,36,popular
1036,155047,11.0,169430,37,popular
1037,163484,11.0,169430,38,popular
1038,163971,11.0,169430,39,popular
1039,178002,11.0,169430,40,popular
1040,213195,11.0,169430,41,popular
1041,217536,11.0,169430,42,popular
1042,228520,11.0,169430,43,popular
1043,250284,11.0,169430,44,popular
1044,250673,11.0,169430,45,popular
1045,284323,11.0,169430,46,popular
1046,88364,10.0,169430,47,popular
1047,98221,10.0,169430,48,popular
1048,174274,10.0,169430,49,popular
1049,197977,10.0,169430,50,popular
1050,66947,23.0,131674,1,popular
1051,176535,23.0,131674,2,popular
1052,170262,22.0,131674,3,popular
1053,172700,20.0,131674,4,popular
1054,60506,19.0,131674,5,popular
1055,199299,18.0,131674,6,popular
1056,232918,18.0,131674,7,popular
1057,110156,17.0,131674,8,popular
1058,167763,16.0,131674,9,popular
1059,269750,16.0,131674,10,popular
1060,284512,16.0,131674,11,popular
1061,64915,15.0,131674,12,popular
1062,264072,15.0,131674,13,popular
1063,59043,14.0,131674,14,popular
1064,59148,14.0,131674,15,popular
1065,62275,14.0,131674,16,popular
1066,162998,14.0,131674,17,popular
1067,166284,14.0,131674,18,popular
1068,250764,14.0,131674,19,popular
1069,166675,13.0,131674,20,popular
1070,178156,13.0,131674,21,popular
1071,215229,13.0,131674,22,popular
1072,229164,13.0,131674,23,popular
1073,240135,13.0,131674,24,popular
1074,249052,13.0,131674,25,popular
1075,280658,13.0,131674,26,popular
1076,123820,12.0,131674,27,popular
1077,176671,12.0,131674,28,popular
1078,212632,12.0,131674,29,popular
1079,250822,12.0,131674,30,popular
1080,272173,12.0,131674,31,popular
1081,277907,12.0,131674,32,popular
1082,307684,12.0,131674,33,popular
1083,423600,12.0,131674,34,popular
1084,15420,11.0,131674,35,popular
1085,18458,11.0,131674,36,popular
1086,29570,11.0,131674,37,popular
1087,116195,11.0,131674,38,popular
1088,155047,11.0,131674,39,popular
1089,163484,11.0,131674,40,popular
1090,163971,11.0,131674,41,popular
1091,178002,11.0,131674,42,popular
1092,217536,11.0,131674,43,popular
1093,250284,11.0,131674,44,popular
1094,250673,11.0,131674,45,popular
1095,370031,11.0,131674,46,popular
1096,88364,10.0,131674,47,popular
1097,98221,10.0,131674,48,popular
1098,171865,10.0,131674,49,popular
1099,174274,10.0,131674,50,popular
1100,66947,23.0,158086,1,popular
1101,176535,23.0,158086,2,popular
1102,170262,22.0,158086,3,popular
1103,172700,20.0,158086,4,popular
1104,60506,19.0,158086,5,popular
1105,199299,18.0,158086,6,popular
1106,232918,18.0,158086,7,popular
1107,110156,17.0,158086,8,popular
1108,167763,16.0,158086,9,popular
1109,269750,16.0,158086,10,popular
1110,284512,16.0,158086,11,popular
1111,64915,15.0,158086,12,popular
1112,264072,15.0,158086,13,popular
1113,59043,14.0,158086,14,popular
1114,62275,14.0,158086,15,popular
1115,162998,14.0,158086,16,popular
1116,166284,14.0,158086,17,popular
1117,250764,14.0,158086,18,popular
1118,166675,13.0,158086,19,popular
1119,171867,13.0,158086,20,popular
1120,173567,13.0,158086,21,popular
1121,178156,13.0,158086,22,popular
1122,213057,13.0,158086,23,popular
1123,215229,13.0,158086,24,popular
1124,229164,13.0,158086,25,popular
1125,240135,13.0,158086,26,popular
1126,280658,13.0,158086,27,popular
1127,123820,12.0,158086,28,popular
1128,176671,12.0,158086,29,popular
1129,184631,12.0,158086,30,popular
1130,212632,12.0,158086,31,popular
1131,250163,12.0,158086,32,popular
1132,250822,12.0,158086,33,popular
1133,272173,12.0,158086,34,popular
1134,277907,12.0,158086,35,popular
1135,307684,12.0,158086,36,popular
1136,423600,12.0,158086,37,popular
1137,15420,11.0,158086,38,popular
1138,18458,11.0,158086,39,popular
1139,29570,11.0,158086,40,popular
1140,116195,11.0,158086,41,popular
1141,155047,11.0,158086,42,popular
1142,163484,11.0,158086,43,popular
1143,163971,11.0,158086,44,popular
1144,178002,11.0,158086,45,popular
1145,213195,11.0,158086,46,popular
1146,217536,11.0,158086,47,popular
1147,228520,11.0,158086,48,popular
1148,250284,11.0,158086,49,popular
1149,250673,11.0,158086,50,popular
1150,66947,23.0,89831,1,popular
1151,176535,23.0,89831,2,popular
1152,170262,22.0,89831,3,popular
1153,60506,19.0,89831,4,popular
1154,232918,18.0,89831,5,popular
1155,110156,17.0,89831,6,popular
1156,167763,16.0,89831,7,popular
1157,269750,16.0,89831,8,popular
1158,284512,16.0,89831,9,popular
1159,64915,15.0,89831,10,popular
1160,264072,15.0,89831,11,popular
1161,59043,14.0,89831,12,popular
1162,59148,14.0,89831,13,popular
1163,62275,14.0,89831,14,popular
1164,162998,14.0,89831,15,popular
1165,166284,14.0,89831,16,popular
1166,166675,13.0,89831,17,popular
1167,171867,13.0,89831,18,popular
1168,173567,13.0,89831,19,popular
1169,213057,13.0,89831,20,popular
1170,229164,13.0,89831,21,popular
1171,249052,13.0,89831,22,popular
1172,123820,12.0,89831,23,popular
1173,176671,12.0,89831,24,popular
1174,184631,12.0,89831,25,popular
1175,212632,12.0,89831,26,popular
1176,250163,12.0,89831,27,popular
1177,250822,12.0,89831,28,popular
1178,272173,12.0,89831,29,popular
1179,277907,12.0,89831,30,popular
1180,307684,12.0,89831,31,popular
1181,423600,12.0,89831,32,popular
1182,15420,11.0,89831,33,popular
1183,18458,11.0,89831,34,popular
1184,29570,11.0,89831,35,popular
1185,116195,11.0,89831,36,popular
1186,155047,11.0,89831,37,popular
1187,163484,11.0,89831,38,popular
1188,163971,11.0,89831,39,popular
1189,178002,11.0,89831,40,popular
1190,213195,11.0,89831,41,popular
1191,217536,11.0,89831,42,popular
1192,250284,11.0,89831,43,popular
1193,250673,11.0,89831,44,popular
1194,284323,11.0,89831,45,popular
1195,370031,11.0,89831,46,popular
1196,88364,10.0,89831,47,popular
1197,98221,10.0,89831,48,popular
1198,174274,10.0,89831,49,popular
1199,205571,10.0,89831,50,popular
1200,66947,23.0,353579,1,popular
1201,176535,23.0,353579,2,popular
1202,170262,22.0,353579,3,popular
1203,172700,20.0,353579,4,popular
1204,60506,19.0,353579,5,popular
1205,199299,18.0,353579,6,popular
1206,232918,18.0,353579,7,popular
1207,110156,17.0,353579,8,popular
1208,167763,16.0,353579,9,popular
1209,269750,16.0,353579,10,popular
1210,284512,16.0,353579,11,popular
1211,64915,15.0,353579,12,popular
1212,264072,15.0,353579,13,popular
1213,59043,14.0,353579,14,popular
1214,59148,14.0,353579,15,popular
1215,62275,14.0,353579,16,popular
1216,162998,14.0,353579,17,popular
1217,166284,14.0,353579,18,popular
1218,166675,13.0,353579,19,popular
1219,171867,13.0,353579,20,popular
1220,173567,13.0,353579,21,popular
1221,178156,13.0,353579,22,popular
1222,213057,13.0,353579,23,popular
1223,215229,13.0,353579,24,popular
1224,229164,13.0,353579,25,popular
1225,240135,13.0,353579,26,popular
1226,249052,13.0,353579,27,popular
1227,280658,13.0,353579,28,popular
1228,123820,12.0,353579,29,popular
1229,176671,12.0,353579,30,popular
1230,184631,12.0,353579,31,popular
1231,212632,12.0,353579,32,popular
1232,250163,12.0,353579,33,popular
1233,250822,12.0,353579,34,popular
1234,277907,12.0,353579,35,popular
1235,307684,12.0,353579,36,popular
1236,423600,12.0,353579,37,popular
1237,15420,11.0,353579,38,popular
1238,18458,11.0,353579,39,popular
1239,29570,11.0,353579,40,popular
1240,116195,11.0,353579,41,popular
1241,155047,11.0,353579,42,popular
1242,163971,11.0,353579,43,popular
1243,178002,11.0,353579,44,popular
1244,213195,11.0,353579,45,popular
1245,217536,11.0,353579,46,popular
1246,228520,11.0,353579,47,popular
1247,250284,11.0,353579,48,popular
1248,284323,11.0,353579,49,popular
1249,370031,11.0,353579,50,popular
1250,66947,23.0,56112,1,popular
1251,176535,23.0,56112,2,popular
1252,170262,22.0,56112,3,popular
1253,172700,20.0,56112,4,popular
1254,60506,19.0,56112,5,popular
1255,199299,18.0,56112,6,popular
1256,232918,18.0,56112,7,popular
1257,110156,17.0,56112,8,popular
1258,167763,16.0,56112,9,popular
1259,269750,16.0,56112,10,popular
1260,284512,16.0,56112,11,popular
1261,64915,15.0,56112,12,popular
1262,264072,15.0,56112,13,popular
1263,59043,14.0,56112,14,popular
1264,59148,14.0,56112,15,popular
1265,62275,14.0,56112,16,popular
1266,162998,14.0,56112,17,popular
1267,166284,14.0,56112,18,popular
1268,250764,14.0,56112,19,popular
1269,166675,13.0,56112,20,popular
1270,171867,13.0,56112,21,popular
1271,173567,13.0,56112,22,popular
1272,178156,13.0,56112,23,popular
1273,213057,13.0,56112,24,popular
1274,215229,13.0,56112,25,popular
1275,229164,13.0,56112,26,popular
1276,240135,13.0,56112,27,popular
1277,249052,13.0,56112,28,popular
1278,280658,13.0,56112,29,popular
1279,123820,12.0,56112,30,popular
1280,176671,12.0,56112,31,popular
1281,184631,12.0,56112,32,popular
1282,212632,12.0,56112,33,popular
1283,250163,12.0,56112,34,popular
1284,250822,12.0,56112,35,popular
1285,272173,12.0,56112,36,popular
1286,277907,12.0,56112,37,popular
1287,307684,12.0,56112,38,popular
1288,423600,12.0,56112,39,popular
1289,15420,11.0,56112,40,popular
1290,29570,11.0,56112,41,popular
1291,116195,11.0,56112,42,popular
1292,155047,11.0,56112,43,popular
1293,163971,11.0,56112,44,popular
1294,178002,11.0,56112,45,popular
1295,213195,11.0,56112,46,popular
1296,217536,11.0,56112,47,popular
1297,250284,11.0,56112,48,popular
1298,250673,11.0,56112,49,popular
1299,284323,11.0,56112,50,popular
1300,66947,23.0,107135,1,popular
1301,176535,23.0,107135,2,popular
1302,170262,22.0,107135,3,popular
1303,172700,20.0,107135,4,popular
1304,60506,19.0,107135,5,popular
1305,199299,18.0,107135,6,popular
1306,110156,17.0,107135,7,popular
1307,284512,16.0,107135,8,popular
1308,64915,15.0,107135,9,popular
1309,264072,15.0,107135,10,popular
1310,59043,14.0,107135,11,popular
1311,59148,14.0,107135,12,popular
1312,62275,14.0,107135,13,popular
1313,162998,14.0,107135,14,popular
1314,166284,14.0,107135,15,popular
1315,250764,14.0,107135,16,popular
1316,171867,13.0,107135,17,popular
1317,173567,13.0,107135,18,popular
1318,178156,13.0,107135,19,popular
1319,213057,13.0,107135,20,popular
1320,215229,13.0,107135,21,popular
1321,229164,13.0,107135,22,popular
1322,240135,13.0,107135,23,popular
1323,249052,13.0,107135,24,popular
1324,280658,13.0,107135,25,popular
1325,123820,12.0,107135,26,popular
1326,176671,12.0,107135,27,popular
1327,184631,12.0,107135,28,popular
1328,212632,12.0,107135,29,popular
1329,250163,12.0,107135,30,popular
1330,250822,12.0,107135,31,popular
1331,272173,12.0,107135,32,popular
1332,307684,12.0,107135,33,popular
1333,423600,12.0,107135,34,popular
1334,15420,11.0,107135,35,popular
1335,18458,11.0,107135,36,popular
1336,29570,11.0,107135,37,popular
1337,116195,11.0,107135,38,popular
1338,155047,11.0,107135,39,popular
1339,163484,11.0,107135,40,popular
1340,163971,11.0,107135,41,popular
1341,178002,11.0,107135,42,popular
1342,213195,11.0,107135,43,popular
1343,217536,11.0,107135,44,popular
1344,228520,11.0,107135,45,popular
1345,250284,11.0,107135,46,popular
1346,250673,11.0,107135,47,popular
